timestamp	ICAO_address	lat	lon	altitude	heading	hor_velocity	ver_velocity	valid_flags	alt_type	callsign	emitter_type	tslc
1750698391	A1534F	637353664	-1490140544	1363980	9650	5864	65471	01BF	0	N185AR	1	2
1750698391	AC8A23	637251264	-1491446656	1584959	7793	6842	65439	01BF	0	N907KW	1	1
1750698391	A5DB18	636580352	-1488762624	1005839	8630	6379	65114	01BF	0	N47698	2	1
1750698391	A4DA49	636529216	-1488111232	731520	13976	5247	64919	01BF	0	N41101	1	1
1750698392	A1534F	637351360	-1490088832	1356360	9700	5864	65471	01BF	0	N185AR	1	1
1750698392	AC8A23	637259200	-1491364352	1584959	7793	6842	65406	01BF	0	N907KW	1	1
1750698392	A5DB18	636580416	-1488750720	1005839	8630	6379	65146	01BF	0	N47698	2	1
1750698392	A4DA49	636524992	-1488104576	731520	14134	5247	65016	01BF	0	N41101	1	0
1750698393	A1534F	637350784	-1490077824	1356360	9749	5864	65471	01BF	0	N185AR	1	1
1750698393	AC8A23	637260544	-1491351168	1584959	7835	6842	65406	01BF	0	N907KW	1	1
1750698393	A5DB18	636580800	-1488737280	1005839	8584	6379	65179	01BF	0	N47698	2	1
1750698393	A4DA49	636521280	-1488098176	723900	14301	5195	65081	01BF	0	N41101	1	0
1750698394	A1534F	637349376	-1490060928	1356360	9749	5864	65471	01BF	0	N185AR	1	0
1750698394	AC8A23	637261952	-1491335936	1584959	7835	6842	65406	01BF	0	N907KW	1	1
1750698394	A5DB18	636581376	-1488723328	975359	8538	6379	65244	01BF	0	N47698	2	1
1750698394	A4DA49	636519040	-1488094080	723900	14347	5144	65081	01BF	0	N41101	1	1
1750698395	A1534F	637348992	-1490050304	1348740	9749	5864	65374	01BF	0	N185AR	1	1
1750698395	AC8A23	637262848	-1491323648	1584959	7877	6842	65406	01BF	0	N907KW	1	1
1750698395	A5DB18	636581824	-1488710016	975359	8493	6379	65309	01BF	0	N47698	2	1
1750698395	A4DA49	636514816	-1488087168	716280	14472	5144	65049	01BF	0	N41101	1	1
1750698395	A5E20B	636489728	-1489402752	975359	6105	7716	65	019F	0	N974CS	1	0
1750698396	A1534F	637348544	-1490043776	1348740	9798	5916	65406	01BF	0	N185AR	1	0
1750698396	AC8A23	637264320	-1491310592	1584959	7877	6842	65439	01BF	0	N907KW	1	1
1750698396	A5DB18	636582272	-1488696960	975359	8442	6327	65309	01BF	0	N47698	2	1
1750698396	A4DA49	636509888	-1488079232	708660	14519	5092	65049	01BF	0	N41101	1	1
1750698396	A5E20B	636493824	-1489386880	975359	6138	7716	65504	01BF	0	N974CS	1	0
1750698397	A1534F	637348032	-1490037632	1356360	9749	5864	65406	01BF	0	N185AR	1	1
1750698397	AC8A23	637265600	-1491295744	1584959	7919	6842	65471	01BF	0	N907KW	1	1
1750698397	A5DB18	636583104	-1488681344	975359	8391	6276	65341	01BF	0	N47698	2	0
1750698397	A4DA49	636506176	-1488073856	708660	14519	5092	65081	01BF	0	N41101	1	1
1750698397	A5E20B	636495680	-1489379072	975359	6120	7665	65471	01BF	0	N974CS	1	1
1750698398	A1534F	637347584	-1490023936	1348740	9743	5916	65439	01BF	0	N185AR	1	1
1750698398	AC8A23	637266624	-1491283072	1584959	7911	6790	65504	01BF	0	N907KW	1	1
1750698398	A5DB18	636583552	-1488672768	975359	8391	6276	65374	01BF	0	N47698	2	1
1750698398	A4DA49	636502528	-1488067456	701040	14519	5092	65049	01BF	0	N41101	1	1
1750698398	A5E20B	636499008	-1489366016	975359	6154	7665	65374	01BF	0	N974CS	1	1
1750698399	A1534F	637346624	-1490005888	1348740	9644	5916	65406	01BF	0	N185AR	1	1
1750698399	AC8A23	637267456	-1491271552	1584959	7911	6790	65504	01BF	0	N907KW	1	1
1750698399	A5DB18	636584448	-1488660096	975359	8340	6224	65439	01BF	0	N47698	2	1
1750698399	A4DA49	636498880	-1488062336	701040	14566	5092	65016	01BF	0	N41101	1	1
1750698399	A5E20B	636502528	-1489351040	975359	6188	7613	65439	01BF	0	N974CS	1	1
1750698400	A1534F	637345728	-1489989120	1348740	9590	5967	65406	01BF	0	N185AR	1	0
1750698400	AC8A23	637268800	-1491257728	1554480	7954	6790	65439	01BF	0	N907KW	1	0
1750698400	A5DB18	636584960	-1488647424	975359	8240	6224	65471	01BF	0	N47698	2	1
1750698400	A4DA49	636494720	-1488055936	693420	14614	5041	65081	01BF	0	N41101	1	1
1750698400	A5E20B	636505024	-1489338496	975359	6256	7562	65471	01BF	0	N974CS	1	1
1750698401	A1534F	637345280	-1489983360	1348740	9590	5967	65374	01BF	0	N185AR	1	1
1750698401	AC8A23	637269376	-1491245696	1554480	7954	6790	65439	01BF	0	N907KW	1	1
1750698401	A5DB18	636586048	-1488634240	975359	8139	6173	65471	01BF	0	N47698	2	1
1750698401	A4DA49	636491520	-1488050816	685800	14663	5041	64984	01BF	0	N41101	1	1
1750698401	A5E20B	636509696	-1489319808	975359	6396	7459	32	01BF	0	N974CS	1	1
1750698402	A1534F	637344832	-1489970048	1348740	9590	5967	65374	01BF	0	N185AR	1	1
1750698402	AC8A23	637270784	-1491232512	1554480	7996	6790	65439	01BF	0	N907KW	1	1
1750698402	A5DB18	636586944	-1488622080	975359	8045	6173	65439	01BF	0	N47698	2	1
1750698402	A4DA49	636489152	-1488047616	685800	14712	4990	64984	01BF	0	N41101	1	1
1750698402	A5E20B	636511104	-1489312128	975359	6467	7407	65504	01BF	0	N974CS	1	1
1750698403	A1534F	637344384	-1489956992	1341120	9537	6018	65374	01BF	0	N185AR	1	1
1750698403	AC8A23	637270784	-1491232512	1554480	7996	6790	65439	01BF	0	N907KW	1	1
1750698403	A5DB18	636587648	-1488610560	975359	7897	6173	65406	01BF	0	N47698	2	1
1750698403	A4DA49	636484096	-1488039808	678180	14761	4990	65179	01BF	0	N41101	1	1
1750698403	A5E20B	636514432	-1489297152	975359	6539	7407	65504	01BF	0	N974CS	1	1
1750698404	A1534F	637343872	-1489944960	1341120	9488	6018	65406	01BF	0	N185AR	1	1
1750698404	AC8A23	637270784	-1491232512	1554480	7996	6790	65439	01BF	0	N907KW	1	2
1750698404	A5DB18	636589056	-1488598912	975359	7803	6173	65341	01BF	0	N47698	2	1
1750698404	A4DA49	636479872	-1488034304	678180	14680	4938	65114	01BF	0	N41101	1	1
1750698404	A5E20B	636518080	-1489279232	975359	6575	7356	65439	01BF	0	N974CS	1	1
1750698405	A1534F	637343424	-1489934976	1341120	9488	6018	65406	01BF	0	N185AR	1	1
1750698405	AC8A23	637270784	-1491232512	1554480	8039	6739	65439	01BF	0	N907KW	1	1
1750698405	A5DB18	636590400	-1488584192	975359	7654	6173	65244	01BF	0	N47698	2	1
1750698405	A4DA49	636475968	-1488028416	670560	14680	4938	65179	01BF	0	N41101	1	1
1750698405	A5E20B	636520384	-1489265920	975359	6611	7356	65406	01BF	0	N974CS	1	0
1750698406	A1534F	637342976	-1489921408	1341120	9439	6018	65439	01BF	0	N185AR	1	1
1750698406	AC8A23	637274496	-1491177472	1554480	8039	6739	65471	01BF	0	N907KW	1	1
1750698406	A5DB18	636591616	-1488570496	975359	7516	6224	65341	01BF	0	N47698	2	1
1750698406	A4DA49	636474304	-1488025728	670560	14647	4887	65146	01BF	0	N41101	1	1
1750698406	A5E20B	636523200	-1489251712	944879	6648	7305	65309	01BF	0	N974CS	1	1
1750698407	A1534F	637342528	-1489908736	1341120	9391	6018	65471	01BF	0	N185AR	1	1
1750698407	AC8A23	637275712	-1491162752	1554480	8082	6739	65471	01BF	0	N907KW	1	1
1750698407	A5DB18	636593152	-1488559872	975359	7516	6224	65276	01BF	0	N47698	2	1
1750698407	A4DA49	636470016	-1488019968	662940	14614	4887	65114	01BF	0	N41101	1	1
1750698407	A5E20B	636525440	-1489240064	944879	6738	7356	65244	01BF	0	N974CS	1	1
1750698408	A1534F	637342080	-1489897216	1341120	9391	6018	65504	01BF	0	N185AR	1	1
1750698408	AC8A23	637276608	-1491148928	1554480	8082	6739	65471	01BF	0	N907KW	1	1
1750698408	A5DB18	636594880	-1488546304	944879	7516	6224	65146	01BF	0	N47698	2	1
1750698408	A4DA49	636465920	-1488013568	655320	14614	4887	65211	01BF	0	N41101	1	1
1750698408	A5E20B	636528192	-1489226368	944879	6849	7253	65309	01BF	0	N974CS	1	1
1750698408	A1534F	637341568	-1489881088	1341120	9342	6018	0	01BF	0	N185AR	1	1
1750698409	AC8A23	637278016	-1491135232	1554480	8082	6739	65504	01BF	0	N907KW	1	1
1750698409	A5DB18	636596352	-1488533504	944879	7561	6173	65114	01BF	0	N47698	2	1
1750698409	A4DA49	636462272	-1488008448	655320	14664	4835	65244	01BF	0	N41101	1	1
1750698409	A5E20B	636530432	-1489212672	944879	6977	7253	65439	01BF	0	N974CS	1	1
1750698409	A1534F	637341632	-1489869696	1341120	9293	6018	0	01BF	0	N185AR	1	1
1750698410	A8BE0A	636523584	-1489385856	914399	3763	8488	65	018F	0		0	0
1750698410	AC8A23	637278912	-1491122560	1554480	8125	6739	65504	01BF	0	N907KW	1	1
1750698410	A5DB18	636596736	-1488526592	944879	7561	6173	65114	01BF	0	N47698	2	1
1750698410	A4DA49	636458560	-1488003072	647700	14682	4784	65211	01BF	0	N41101	1	1
1750698410	A5E20B	636532032	-1489200000	944879	7092	7202	0	01BF	0	N974CS	1	1
1750698410	A1534F	637341120	-1489859200	1333500	9293	6018	32	01BF	0	N185AR	1	1
1750698411	A8BE0A	636527232	-1489378560	914399	3756	8436	162	019F	0	N6620L	1	1
1750698411	AC8A23	637278912	-1491116160	1554480	8125	6739	65504	01BF	0	N907KW	1	1
1750698411	A5DB18	636598656	-1488513280	944879	7561	6173	65146	01BF	0	N47698	2	1
1750698411	A4DA49	636455232	-1487998208	640080	14682	4784	65211	01BF	0	N41101	1	1
1750698411	A5E20B	636534592	-1489184128	944879	7208	7150	0	01BF	0	N974CS	1	1
1750698411	A1534F	637341184	-1489848576	1341120	9293	6018	32	01BF	0	N185AR	1	1
1750698412	A8BE0A	636533184	-1489369088	914399	3778	8385	422	019F	0	N6620L	1	1
1750698412	AC8A23	637279808	-1491103488	1554480	8125	6739	65406	01BF	0	N907KW	1	1
1750698412	A5DB18	636600064	-1488500608	944879	7619	6224	65341	01BF	0	N47698	2	1
1750698412	A4DA49	636450816	-1487991424	640080	14613	4681	65439	01BF	0	N41101	1	1
1750698412	A5E20B	636536384	-1489170432	944879	7326	7099	65504	01BF	0	N974CS	1	1
1750698412	A1534F	637340608	-1489835008	1341120	9244	6018	0	01BF	0	N185AR	1	1
1750698413	A8BE0A	636539456	-1489357184	914399	3815	8231	617	01BF	0	N6620L	1	1
1750698413	AC8A23	637281536	-1491083008	1554480	8125	6739	65276	01BF	0	N907KW	1	1
1750698413	A5DB18	636601408	-1488489088	944879	7561	6173	65244	01BF	0	N47698	2	1
1750698413	A4DA49	636448512	-1487988224	640080	14630	4629	65504	01BF	0	N41101	1	1
1750698413	A5E20B	636538112	-1489154944	944879	7445	7099	32	01BF	0	N974CS	1	1
1750698413	A1534F	637340224	-1489819008	1341120	9197	5967	0	01BF	0	N185AR	1	0
1750698414	A8BE0A	636546432	-1489345152	914399	3860	8128	455	01BF	0	N6620L	1	1
1750698414	AC8A23	637282112	-1491070848	1554480	8039	6739	65374	01BF	0	N907KW	1	1
1750698414	A5DB18	636602752	-1488476416	944879	7516	6224	65309	01BF	0	N47698	2	1
1750698414	A4DA49	636448512	-1487988224	640080	14630	4629	65504	01BF	0	N41101	1	2
1750698414	A5E20B	636539968	-1489141888	944879	7525	7047	65471	01BF	0	N974CS	1	1
1750698414	A1534F	637340160	-1489813120	1341120	9197	5967	0	01BF	0	N185AR	1	1
1750698415	A8BE0A	636551488	-1489335168	914399	3882	8076	390	01BF	0	N6620L	1	0
1750698415	AC8A23	637283904	-1491051776	1554480	8039	6739	65406	01BF	0	N907KW	1	1
1750698415	A5DB18	636604160	-1488464768	944879	7457	6173	65179	01BF	0	N47698	2	1
1750698415	A4DA49	636441728	-1487977344	632460	14612	4321	32	01BF	0	N41101	1	1
1750698415	A5E20B	636541440	-1489127040	944879	7606	7047	65406	01BF	0	N974CS	1	0
1750698415	A1534F	637340224	-1489799936	1333500	9098	5967	0	01BF	0	N185AR	1	1
1750698416	A8BE0A	636557952	-1489323520	944879	3980	8025	292	01BF	0	N6620L	1	1
1750698416	AC8A23	637284288	-1491044608	1554480	7996	6790	65406	01BF	0	N907KW	1	1
1750698416	A5DB18	636605568	-1488451840	944879	7549	6121	65309	01BF	0	N47698	2	1
1750698416	A4DA49	636440256	-1487974528	632460	14612	4321	65	01BF	0	N41101	1	1
1750698416	A5E20B	636542848	-1489112192	944879	7687	6996	65309	01BF	0	N974CS	1	1
1750698416	A1534F	637340160	-1489786624	1341120	9049	5916	0	01BF	0	N185AR	1	1
1750698417	A8BE0A	636563392	-1489313024	944879	4052	7870	260	01BF	0	N6620L	1	0
1750698417	AC8A23	637285312	-1491030784	1554480	7996	6790	65406	01BF	0	N907KW	1	1
1750698417	A5DB18	636606976	-1488439808	944879	7584	6070	65374	01BF	0	N47698	2	1
1750698417	A4DA49	636435200	-1487967360	640080	14571	4064	32	01BF	0	N41101	1	1
1750698417	A5E20B	636544192	-1489098496	944879	7852	6944	65471	01BF	0	N974CS	1	1
1750698417	A1534F	637340160	-1489776768	1333500	9000	5916	65504	01BF	0	N185AR	1	1
1750698418	A8BE0A	636568896	-1489302528	944879	4129	7870	162	01BF	0	N6620L	1	0
1750698418	AC8A23	637286656	-1491015040	1554480	7954	6790	65439	01BF	0	N907KW	1	1
1750698418	A5DB18	636608384	-1488427776	944879	7726	6018	65309	01BF	0	N47698	2	1
1750698418	A4DA49	636435200	-1487967360	640080	14571	4064	32	01BF	0	N41101	1	1
1750698418	A5E20B	636545088	-1489086976	944879	8018	6893	65471	01BF	0	N974CS	1	1
1750698418	A1534F	637340160	-1489760256	1333500	8950	5916	65504	01BF	0	N185AR	1	1
1750698419	A8BE0A	636572096	-1489296128	944879	4182	7819	130	01BF	0	N6620L	1	1
1750698419	AC8A23	637287552	-1491001728	1554480	7996	6790	65439	01BF	0	N907KW	1	1
1750698419	A5DB18	636609280	-1488415616	914399	7821	6018	65244	01BF	0	N47698	2	1
1750698419	A4DA49	636431488	-1487961856	640080	14610	3961	32	01BF	0	N41101	1	1
1750698419	A5E20B	636545984	-1489072512	944879	8138	6842	65374	01BF	0	N974CS	1	1
1750698419	A1534F	637340224	-1489749248	1333500	8900	5916	65504	01BF	0	N185AR	1	1
1750698420	A8BE0A	636579456	-1489281280	944879	4339	7768	0	01BF	0	N6620L	1	0
1750698420	AC8A23	637287552	-1491001728	1554480	7954	6790	65406	01BF	0	N907KW	1	1
1750698420	A5DB18	636610560	-1488402432	914399	7965	5967	65244	01BF	0	N47698	2	1
1750698420	A4DA49	636426560	-1487954560	640080	14630	3703	0	01BF	0	N41101	1	1
1750698420	A5E20B	636546944	-1489059456	944879	8266	6842	65439	01BF	0	N974CS	1	1
1750698420	A1534F	637340160	-1489736192	1333500	8850	5916	65504	01BF	0	N185AR	1	1
1750698421	A8BE0A	636583680	-1489271424	944879	4499	7665	0	01BF	0	N6620L	1	1
1750698421	AC8A23	637289408	-1490977664	1554480	7946	6739	65374	01BF	0	N907KW	1	1
1750698421	A5DB18	636611456	-1488390784	914399	8159	5967	65179	01BF	0	N47698	2	1
1750698421	A4DA49	636426560	-1487954560	640080	14630	3703	0	01BF	0	N41101	1	2
1750698421	A5E20B	636547392	-1489050624	944879	8308	6790	65439	01BF	0	N974CS	1	1
1750698421	A1534F	637340672	-1489722880	1333500	8748	5864	65471	01BF	0	N185AR	1	0
1750698422	A8BE0A	636586496	-1489263744	944879	4635	7665	65	01BF	0	N6620L	1	1
1750698422	AC8A23	637290816	-1490963072	1554480	7938	6687	65439	01BF	0	N907KW	1	1
1750698422	A5DB18	636612096	-1488379392	914399	8355	5916	65146	01BF	0	N47698	2	1
1750698422	A4DA49	636420608	-1487944960	640080	14654	3446	32	01BF	0	N41101	1	0
1750698422	A5E20B	636548288	-1489037440	944879	8394	6790	65471	01BF	0	N974CS	1	1
1750698422	A1534F	637340672	-1489711360	1333500	8648	5864	65471	01BF	0	N185AR	1	0
1750698423	A8BE0A	636593600	-1489247616	944879	4935	7613	65	01BF	0	N6620L	1	0
1750698423	AC8A23	637292224	-1490947968	1554480	7938	6687	65439	01BF	0	N907KW	1	1
1750698423	A5DB18	636612544	-1488368384	914399	8503	5916	65049	01BF	0	N47698	2	1
1750698423	A4DA49	636419200	-1487942912	640080	14607	3395	32	01BF	0	N41101	1	1
1750698423	A5E20B	636549248	-1489017216	944879	8433	6739	65406	01BF	0	N974CS	1	0
1750698423	A1534F	637341184	-1489703808	1333500	8598	5864	65471	01BF	0	N185AR	1	1
1750698424	A8BE0A	636597184	-1489236352	944879	5158	7613	32	01BF	0	N6620L	1	1
1750698424	AC8A23	637293184	-1490934784	1554480	7929	6636	65406	01BF	0	N907KW	1	1
1750698424	A5DB18	636612544	-1488356352	914399	8698	5864	65049	01BF	0	N47698	2	1
1750698424	A4DA49	636415552	-1487938688	640080	14656	3240	0	01BF	0	N41101	1	1
1750698424	A5E20B	636549248	-1489010048	944879	8433	6739	65439	01BF	0	N974CS	1	1
1750698424	A1534F	637341568	-1489693312	1333500	8548	5864	65471	01BF	0	N185AR	1	1
1750698425	A8BE0A	636601344	-1489224192	944879	5414	7510	32	01BF	0	N6620L	1	1
1750698425	AC8A23	637294016	-1490923008	1554480	7965	6584	65374	01BF	0	N907KW	1	1
1750698425	A5DB18	636612864	-1488345344	914399	8899	5864	65049	01BF	0	N47698	2	1
1750698425	A4DA49	636413248	-1487934464	640080	14630	3138	32	01BF	0	N41101	1	1
1750698425	A5E20B	636550208	-1488991232	944879	8428	6687	65504	01BF	0	N974CS	1	1
1750698425	A1534F	637342080	-1489680640	1333500	8399	5864	65471	01BF	0	N185AR	1	1
1750698426	A8BE0A	636605120	-1489212160	944879	5674	7459	32	01BF	0	N6620L	1	1
1750698426	AC8A23	637294016	-1490923008	1554480	7965	6584	65374	01BF	0	N907KW	1	2
1750698426	A5DB18	636612544	-1488332032	914399	9150	5864	64951	01BF	0	N47698	2	1
1750698426	A4DA49	636411008	-1487931264	640080	14604	3035	32	01BF	0	N41101	1	0
1750698426	A5E20B	636550656	-1488977024	944879	8516	6687	65471	01BF	0	N974CS	1	1
1750698426	A1534F	637342464	-1489666944	1333500	8250	5864	65471	01BF	0	N185AR	1	1
1750698427	A8BE0A	636608256	-1489200000	944879	5883	7407	97	01BF	0	N6620L	1	1
1750698427	AC8A23	637296384	-1490895232	1524000	7913	6533	65341	01BF	0	N907KW	1	1
1750698427	A5DB18	636612544	-1488320000	883919	9455	5813	64984	01BF	0	N47698	2	1
1750698427	A4DA49	636409088	-1487927808	640080	14630	2932	32	01BF	0	N41101	1	1
1750698427	A5E20B	636551104	-1488963712	944879	8603	6687	65471	01BF	0	N974CS	1	1
1750698427	A1534F	637343424	-1489655936	1333500	8102	5916	65471	01BF	0	N185AR	1	1
1750698428	A8BE0A	636611456	-1489186304	944879	6129	7356	260	01BF	0	N6620L	1	1
1750698428	AC8A23	637297216	-1490883840	1524000	7904	6481	65341	01BF	0	N907KW	1	1
1750698428	A5DB18	636612096	-1488308992	883919	9769	5761	65016	01BF	0	N47698	2	1
1750698428	A4DA49	636406400	-1487924992	640080	14602	2829	32	01BF	0	N41101	1	1
1750698428	A5E20B	636551488	-1488957056	944879	8647	6687	65504	01BF	0	N974CS	1	1
1750698428	A1534F	637344384	-1489643904	1333500	7996	5864	65471	01BF	0	N185AR	1	1
1750698429	A8BE0A	636614656	-1489173632	944879	6379	7305	227	01BF	0	N6620L	1	1
1750698429	AC8A23	637297792	-1490876672	1524000	7904	6481	65341	01BF	0	N907KW	1	1
1750698429	A5DB18	636611008	-1488296832	883919	10151	5658	65146	01BF	0	N47698	2	1
1750698429	A4DA49	636404544	-1487921792	640080	14630	2777	0	01BF	0	N41101	1	1
1750698429	A5E20B	636551616	-1488941824	944879	8778	6636	32	01BF	0	N974CS	1	1
1750698429	A1534F	637345280	-1489631744	1325880	7849	5916	65471	01BF	0	N185AR	1	1
1750698430	A8BE0A	636616768	-1489161472	944879	6616	7253	260	01BF	0	N6620L	1	1
1750698430	AC8A23	637297792	-1490876672	1524000	7904	6481	65341	01BF	0	N907KW	1	2
1750698430	A5DB18	636609792	-1488287104	883919	10455	5504	65211	01BF	0	N47698	2	1
1750698430	A4DA49	636403520	-1487920128	640080	14661	2675	0	01BF	0	N41101	1	1
1750698430	A5E20B	636552064	-1488923136	944879	8866	6636	32	01BF	0	N974CS	1	1
1750698430	A1534F	637345280	-1489631744	1325880	7849	5916	65471	01BF	0	N185AR	1	2
1750698431	A8BE0A	636619712	-1489146112	944879	6896	7150	325	01BF	0	N6620L	1	1
1750698431	AC8A23	637297792	-1490876672	1524000	7904	6481	65341	01BF	0	N907KW	1	3
1750698431	A5DB18	636607808	-1488273408	853439	10826	5401	65244	01BF	0	N47698	2	0
1750698431	A4DA49	636401664	-1487916928	640080	14630	2572	0	01BF	0	N41101	1	1
1750698431	A5E20B	636552064	-1488910080	944879	8955	6584	65504	01BF	0	N974CS	1	1
1750698431	A1534F	637347584	-1489608704	1325880	7548	5916	65439	01BF	0	N185AR	1	1
1750698432	A8BE0A	636621568	-1489133440	944879	7051	7047	97	01BF	0	N6620L	1	0
1750698432	AC8A23	637297792	-1490876672	1524000	7904	6481	65341	01BF	0	N907KW	1	1
1750698432	A5DB18	636606464	-1488262912	853439	11055	5247	65276	01BF	0	N47698	2	0
1750698432	A4DA49	636399552	-1487913344	640080	14598	2469	0	01BF	0	N41101	1	1
1750698432	A5E20B	636552064	-1488902272	944879	9000	6584	65471	01BF	0	N974CS	1	1
1750698432	A1534F	637348928	-1489598208	1325880	7391	5916	65406	01BF	0	N185AR	1	1
1750698433	A8BE0A	636623744	-1489118848	944879	7222	7047	0	01BF	0	N6620L	1	1
1750698433	AC8A23	637297792	-1490876672	1524000	7904	6481	65341	01BF	0	N907KW	1	2
1750698433	A5DB18	636604672	-1488254080	853439	11349	5144	65211	01BF	0	N47698	2	1
1750698433	A4DA49	636397696	-1487911168	640080	14630	2366	32	01BF	0	N41101	1	1
1750698433	A5E20B	636552000	-1488888448	944879	9000	6533	65406	01BF	0	N974CS	1	1
1750698433	A1534F	637350784	-1489586688	1325880	7234	5916	65406	01BF	0	N185AR	1	1
1750698434	A8BE0A	636625600	-1489104512	944879	7342	6996	97	01BF	0	N6620L	1	1
1750698434	AC8A23	637297792	-1490876672	1524000	7923	6327	65309	01BF	0	N907KW	1	1
1750698434	A5DB18	636602752	-1488245376	853439	11578	5041	65146	01BF	0	N47698	2	1
1750698434	A4DA49	636395904	-1487907968	640080	14595	2263	0	01BF	0	N41101	1	1
1750698434	A5E20B	636552064	-1488873728	944879	9000	6533	65341	01BF	0	N974CS	1	1
1750698434	A1534F	637353088	-1489570816	1325880	6984	5967	65374	01BF	0	N185AR	1	1
1750698435	A8BE0A	636627520	-1489090176	975359	7370	6944	97	01BF	0	N6620L	1	0
1750698435	AC8A23	637297792	-1490876672	1524000	7923	6327	65309	01BF	0	N907KW	1	1
1750698435	A5DB18	636600896	-1488236544	853439	11894	4990	65016	01BF	0	N47698	2	1
1750698435	A4DA49	636394496	-1487905920	640080	14630	2212	0	01BF	0	N41101	1	1
1750698435	A5E20B	636552064	-1488860672	944879	9000	6481	65276	01BF	0	N974CS	1	1
1750698435	A1534F	637355072	-1489560448	1325880	6829	5967	65374	01BF	0	N185AR	1	1
1750698436	A8BE0A	636629312	-1489076352	975359	7411	6944	65	01BF	0	N6620L	1	1
1750698436	AC8A23	637305920	-1490782464	1524000	7923	6327	65341	01BF	0	N907KW	1	1
1750698436	A5DB18	636598592	-1488227712	853439	12219	4887	64919	01BF	0	N47698	2	1
1750698436	A4DA49	636392640	-1487903744	640080	14668	2109	0	01BF	0	N41101	1	1
1750698436	A5E20B	636552000	-1488846080	914399	9045	6481	65211	01BF	0	N974CS	1	1
1750698436	A1534F	637357184	-1489548672	1318260	6628	5967	65406	01BF	0	N185AR	1	0
1750698437	A8BE0A	636631168	-1489062656	975359	7493	6893	97	01BF	0	N6620L	1	1
1750698437	AC8A23	637305920	-1490782464	1524000	7923	6327	65341	01BF	0	N907KW	1	2
1750698437	A5DB18	636595776	-1488220032	853439	12553	4835	64886	01BF	0	N47698	2	1
1750698437	A4DA49	636391424	-1487901440	640080	14630	2006	32	01BF	0	N41101	1	1
1750698437	A5E20B	636552000	-1488832384	914399	9045	6481	65211	01BF	0	N974CS	1	1
1750698437	A1534F	637359296	-1489538432	1318260	6474	6018	65374	01BF	0	N185AR	1	1
1750698438	A8BE0A	636632576	-1489050624	975359	7534	6893	65439	01BF	0	N6620L	1	1
1750698438	AC8A23	637305920	-1490782464	1524000	7923	6327	65341	01BF	0	N907KW	1	3
1750698438	A5DB18	636594368	-1488214528	853439	12760	4784	64854	01BF	0	N47698	2	1
1750698438	A4DA49	636389440	-1487899648	640080	14672	1954	0	01BF	0	N41101	1	1
1750698438	A5E20B	636552000	-1488817536	914399	8954	6481	65179	01BF	0	N974CS	1	1
1750698438	A1534F	637359296	-1489538432	1318260	6365	6018	65406	01BF	0	N185AR	1	1
1750698439	A8BE0A	636633984	-1489037440	975359	7617	6842	65439	01BF	0	N6620L	1	1
1750698439	AC8A23	637309120	-1490744448	1524000	7923	6327	65309	01BF	0	N907KW	1	1
1750698439	A5DB18	636591360	-1488206976	822959	13106	4732	64854	01BF	0	N47698	2	1
1750698439	A4DA49	636388160	-1487897088	640080	14765	1800	0	01BF	0	N41101	1	1
1750698439	A5E20B	636552064	-1488805632	914399	8863	6481	65276	01BF	0	N974CS	1	1
1750698439	A1534F	637363584	-1489520128	1318260	6146	6018	65374	01BF	0	N185AR	1	1
1750698440	A8BE0A	636635392	-1489024256	975359	7700	6842	32	01BF	0	N6620L	1	0
1750698440	AC8A23	637310464	-1490726528	1524000	7923	6327	65309	01BF	0	N907KW	1	1
1750698440	A5DB18	636588160	-1488199552	822959	13500	4681	64886	01BF	0	N47698	2	1
1750698440	A4DA49	636386816	-1487894912	640080	14676	1749	0	01BF	0	N41101	1	1
1750698440	A5E20B	636552512	-1488792448	914399	8682	6481	65244	01BF	0	N974CS	1	1
1750698440	A1534F	637366272	-1489507584	1310640	5928	6018	65341	01BF	0	N185AR	1	1
1750698441	A8BE0A	636636288	-1489015552	975359	7784	6790	65	01BF	0	N6620L	1	1
1750698441	AC8A23	637311296	-1490715008	1524000	7969	6276	65406	01BF	0	N907KW	1	1
1750698441	A5DB18	636585408	-1488193152	822959	13810	4681	64919	01BF	0	N47698	2	1
1750698441	A4DA49	636386304	-1487893888	640080	14584	1697	0	01BF	0	N41101	1	1
1750698441	A5E20B	636552896	-1488777472	914399	8636	6481	65081	01BF	0	N974CS	1	1
1750698441	A1534F	637369984	-1489494784	1310640	5685	6018	65341	01BF	0	N185AR	1	0
1750698442	A8BE0A	636638016	-1488996096	975359	7911	6790	162	01BF	0	N6620L	1	0
1750698442	AC8A23	637311872	-1490709504	1524000	8015	6276	65439	01BF	0	N907KW	1	1
1750698442	A5DB18	636580800	-1488184832	822959	14262	4629	64984	01BF	0	N47698	2	1
1750698442	A4DA49	636384256	-1487890176	2147483647	14625	1594	0	01BD	0	N41101	1	1
1750698442	A5E20B	636553344	-1488764800	914399	8546	6481	65016	01BF	0	N974CS	1	0
1750698442	A1534F	637371840	-1489490048	1310640	5644	6018	65341	01BF	0	N185AR	1	1
1750698443	A8BE0A	636638976	-1488982400	975359	8032	6687	162	01BF	0	N6620L	1	1
1750698443	AC8A23	637313664	-1490688512	1524000	8015	6276	65406	01BF	0	N907KW	1	1
